trip_id,start_time,end_time,bikeid,tripduration,from_station_id,from_station_name,to_station_id,to_station_name,usertype,gender,birthyear,01 - Rental Details Rental ID,01 - Rental Details Local Start Time,01 - Rental Details Local End Time,01 - Rental Details Bike ID,01 - Rental Details Duration In Seconds Uncapped,03 - Rental Start Station ID,03 - Rental Start Station Name,02 - Rental End Station ID,02 - Rental End Station Name,User Type,Member Gender,05 - Member Details Member Birthday Year
21919440.0,2019-02-14 09:26:35,2019-02-14 09:28:52,1641.0,137.0,146.0,Loomis St & Jackson Blvd,21.0,Aberdeen St & Jackson Blvd,Subscriber,Male,1982.0,,,,,,,,,,,,
21901450.0,2019-02-09 13:18:14,2019-02-09 14:46:36,6022.0,"5,302.0",7.0,Field Blvd & South Water St,195.0,Columbus Dr & Randolph St,Customer,,,,,,,,,,,,,,
22086412.0,2019-03-19 15:43:31,2019-03-19 15:54:31,3942.0,660.0,20.0,Sheffield Ave & Kingsbury St,69.0,Damen Ave & Pierce Ave,Subscriber,Male,1978.0,,,,,,,,,,,,
21908423.0,2019-02-11 16:58:18,2019-02-11 17:08:54,3873.0,636.0,181.0,LaSalle St & Illinois St,192.0,Canal St & Adams St,Subscriber,Male,1972.0,,,,,,,,,,,,
21750464.0,2019-01-03 08:30:59,2019-01-03 08:38:32,2694.0,453.0,194.0,Wabash Ave & Wacker Pl,40.0,LaSalle St & Adams St,Subscriber,Male,1974.0,,,,,,,,,,,,
22037918.0,2019-03-12 17:18:22,2019-03-12 17:24:21,5700.0,359.0,37.0,Dearborn St & Adams St,174.0,Canal St & Madison St,Subscriber,Male,1981.0,,,,,,,,,,,,
21823643.0,2019-01-16 08:33:17,2019-01-16 08:37:13,2870.0,236.0,174.0,Canal St & Madison St,133.0,Kingsbury St & Kinzie St,Subscriber,Male,1968.0,,,,,,,,,,,,
21811871.0,2019-01-14 09:24:35,2019-01-14 09:28:27,4740.0,232.0,449.0,Clark St & Columbia Ave,447.0,Glenwood Ave & Morse Ave,Subscriber,Male,1974.0,,,,,,,,,,,,
22078426.0,2019-03-18 16:53:11,2019-03-18 17:04:06,340.0,655.0,48.0,Larrabee St & Kingsbury St,192.0,Canal St & Adams St,Subscriber,Male,1973.0,,,,,,,,,,,,
22139964.0,2019-03-26 19:07:48,2019-03-26 19:20:59,1233.0,791.0,260.0,Kedzie Ave & Milwaukee Ave,511.0,Albany Ave & Bloomingdale Ave,Subscriber,Female,1959.0,,,,,,,,,,,,
21947351.0,2019-02-21 10:04:46,2019-02-21 10:08:07,3250.0,201.0,310.0,Damen Ave & Charleston St,310.0,Damen Ave & Charleston St,Subscriber,Male,1991.0,,,,,,,,,,,,
21806443.0,2019-01-12 08:39:32,2019-01-12 08:57:59,700.0,"1,107.0",274.0,Racine Ave & 15th St,37.0,Dearborn St & Adams St,Subscriber,Male,1983.0,,,,,,,,,,,,
22108270.0,2019-03-22 12:18:03,2019-03-22 12:24:26,898.0,383.0,307.0,Southport Ave & Clybourn Ave,219.0,Damen Ave & Cortland St,Subscriber,Male,1992.0,,,,,,,,,,,,
21755179.0,2019-01-03 20:02:15,2019-01-03 20:09:49,5546.0,454.0,13.0,Wilton Ave & Diversey Pkwy,327.0,Sheffield Ave & Webster Ave,Subscriber,Male,1991.0,,,,,,,,,,,,
21899608.0,2019-02-08 17:35:02,2019-02-08 17:50:32,85.0,930.0,48.0,Larrabee St & Kingsbury St,60.0,Dayton St & North Ave,Subscriber,Female,1989.0,,,,,,,,,,,,
21993560.0,2019-03-04 07:50:48,2019-03-04 07:57:14,644.0,386.0,626.0,Delano Ct & Roosevelt Rd,218.0,Wells St & 19th St,Subscriber,Female,1989.0,,,,,,,,,,,,
22096045.0,2019-03-20 18:18:57,2019-03-20 18:29:35,6258.0,638.0,287.0,Franklin St & Monroe St,86.0,Eckhart Park,Subscriber,Male,1989.0,,,,,,,,,,,,
22027616.0,2019-03-11 14:43:02,2019-03-11 14:55:41,5977.0,759.0,293.0,Broadway & Wilson Ave,482.0,Campbell Ave & Montrose Ave,Subscriber,Male,1986.0,,,,,,,,,,,,
22110800.0,2019-03-22 17:03:10,2019-03-22 17:17:34,5830.0,864.0,287.0,Franklin St & Monroe St,27.0,Larrabee St & North Ave,Subscriber,Male,1993.0,,,,,,,,,,,,
21760676.0,2019-01-04 16:42:19,2019-01-04 16:50:57,1667.0,518.0,40.0,LaSalle St & Adams St,21.0,Aberdeen St & Jackson Blvd,Subscriber,Male,1987.0,,,,,,,,,,,,
21955459.0,2019-02-22 16:21:06,2019-02-22 16:31:18,5443.0,612.0,43.0,Michigan Ave & Washington St,91.0,Clinton St & Washington Blvd,Subscriber,Male,1956.0,,,,,,,,,,,,
21950365.0,2019-02-21 18:10:17,2019-02-21 18:46:00,2833.0,"2,143.0",127.0,Lincoln Ave & Fullerton Ave,479.0,Drake Ave & Montrose Ave,Subscriber,Male,1960.0,,,,,,,,,,,,
22161643.0,2019-03-28 21:26:22,2019-03-28 22:00:15,5362.0,"2,033.0",47.0,State St & Kinzie St,259.0,California Ave & Francis Pl,Subscriber,Male,1990.0,,,,,,,,,,,,
21972710.0,2019-02-27 08:50:27,2019-02-27 08:53:27,6002.0,180.0,192.0,Canal St & Adams St,68.0,Clinton St & Tilden St,Subscriber,Female,1961.0,,,,,,,,,,,,
22034731.0,2019-03-12 12:04:42,2019-03-12 12:45:10,5511.0,"2,428.0",66.0,Clinton St & Lake St,129.0,Blue Island Ave & 18th St,Subscriber,Male,1990.0,,,,,,,,,,,,
22073264.0,2019-03-18 05:54:20,2019-03-18 05:58:01,3430.0,221.0,133.0,Kingsbury St & Kinzie St,91.0,Clinton St & Washington Blvd,Subscriber,Male,1990.0,,,,,,,,,,,,
21782117.0,2019-01-08 09:06:19,2019-01-08 09:08:00,5833.0,101.0,426.0,Ellis Ave & 60th St,328.0,Ellis Ave & 58th St,Subscriber,Male,1996.0,,,,,,,,,,,,
21837155.0,2019-01-18 09:00:12,2019-01-18 09:14:34,1689.0,862.0,170.0,Clinton St & 18th St,91.0,Clinton St & Washington Blvd,Subscriber,Female,1985.0,,,,,,,,,,,,
21841659.0,2019-01-19 15:41:06,2019-01-19 15:46:50,834.0,344.0,195.0,Columbus Dr & Randolph St,44.0,State St & Randolph St,Subscriber,Female,1967.0,,,,,,,,,,,,
22049489.0,2019-03-14 08:13:01,2019-03-14 08:26:41,3895.0,820.0,340.0,Clark St & Wrightwood Ave,223.0,Clifton Ave & Armitage Ave,Subscriber,Male,1957.0,,,,,,,,,,,,
22037963.0,2019-03-12 17:20:14,2019-03-12 17:33:41,5281.0,807.0,48.0,Larrabee St & Kingsbury St,192.0,Canal St & Adams St,Subscriber,Male,1976.0,,,,,,,,,,,,
21791477.0,2019-01-09 17:00:05,2019-01-09 17:09:26,4781.0,561.0,43.0,Michigan Ave & Washington St,66.0,Clinton St & Lake St,Subscriber,Male,1985.0,,,,,,,,,,,,
22147069.0,2019-03-27 16:54:03,2019-03-27 18:11:24,5962.0,"4,641.0",334.0,Lake Shore Dr & Belmont Ave,296.0,Broadway & Belmont Ave,Customer,,,,,,,,,,,,,,
22130253.0,2019-03-25 17:26:33,2019-03-25 17:31:55,2411.0,322.0,195.0,Columbus Dr & Randolph St,197.0,Michigan Ave & Madison St,Subscriber,Male,1967.0,,,,,,,,,,,,
21931900.0,2019-02-17 10:18:07,2019-02-17 10:34:55,4792.0,"1,008.0",239.0,Western Ave & Leland Ave,240.0,Sheridan Rd & Irving Park Rd,Subscriber,Male,1986.0,,,,,,,,,,,,
22036580.0,2019-03-12 16:11:46,2019-03-12 16:26:01,4792.0,855.0,635.0,Fairbanks St & Superior St (*),91.0,Clinton St & Washington Blvd,Subscriber,Male,1975.0,,,,,,,,,,,,
22089428.0,2019-03-19 18:11:32,2019-03-19 18:18:53,1688.0,441.0,133.0,Kingsbury St & Kinzie St,92.0,Carpenter St & Huron St,Subscriber,Male,1989.0,,,,,,,,,,,,
22111764.0,2019-03-22 18:06:37,2019-03-22 18:12:51,3139.0,374.0,276.0,California Ave & North Ave,116.0,Western Ave & Winnebago Ave,Subscriber,Female,1998.0,,,,,,,,,,,,
22099749.0,2019-03-21 11:41:05,2019-03-21 11:47:08,4308.0,363.0,84.0,Milwaukee Ave & Grand Ave,74.0,Kingsbury St & Erie St,Subscriber,Female,1955.0,,,,,,,,,,,,
22168078.0,2019-03-29 16:37:46,2019-03-29 16:40:14,542.0,148.0,240.0,Sheridan Rd & Irving Park Rd,165.0,Clark St & Grace St,Subscriber,Male,1986.0,,,,,,,,,,,,
21941100.0,2019-02-19 21:22:32,2019-02-19 21:40:24,6286.0,"1,072.0",469.0,St. Louis Ave & Balmoral Ave,464.0,Damen Ave & Foster Ave,Subscriber,Male,1966.0,,,,,,,,,,,,
22033087.0,2019-03-12 08:30:15,2019-03-12 08:33:29,6372.0,194.0,44.0,State St & Randolph St,195.0,Columbus Dr & Randolph St,Subscriber,Male,1993.0,,,,,,,,,,,,
21879540.0,2019-02-05 07:25:03,2019-02-05 07:28:32,6170.0,209.0,91.0,Clinton St & Washington Blvd,71.0,Morgan St & Lake St,Subscriber,Male,1967.0,,,,,,,,,,,,
22115494.0,2019-03-23 12:38:42,2019-03-23 12:45:43,3114.0,421.0,483.0,Avondale Ave & Irving Park Rd,589.0,Milwaukee Ave & Cuyler Ave,Subscriber,Female,1973.0,,,,,,,,,,,,
21974022.0,2019-02-27 13:55:43,2019-02-27 14:02:26,4571.0,403.0,331.0,Halsted St & Clybourn Ave (*),54.0,Ogden Ave & Chicago Ave,Subscriber,Female,1992.0,,,,,,,,,,,,
21834115.0,2019-01-17 18:05:46,2019-01-17 18:07:53,3777.0,127.0,114.0,Sheffield Ave & Waveland Ave,304.0,Broadway & Waveland Ave,Subscriber,Male,1984.0,,,,,,,,,,,,
22163585.0,2019-03-29 08:27:14,2019-03-29 08:52:32,3619.0,"1,518.0",502.0,California Ave & Altgeld St,119.0,Ashland Ave & Lake St (Temp),Subscriber,Male,1985.0,,,,,,,,,,,,
22096249.0,2019-03-20 18:38:40,2019-03-20 18:42:11,6103.0,211.0,77.0,Clinton St & Madison St,56.0,Desplaines St & Kinzie St,Subscriber,Male,1989.0,,,,,,,,,,,,
21988713.0,2019-03-02 10:25:11,2019-03-02 10:34:02,1004.0,531.0,364.0,Larrabee St & Oak St,110.0,Dearborn St & Erie St,Subscriber,Female,1983.0,,,,,,,,,,,,
21971832.0,2019-02-27 07:35:28,2019-02-27 07:53:14,5113.0,"1,066.0",229.0,Southport Ave & Roscoe St,60.0,Dayton St & North Ave,Subscriber,Female,1991.0,,,,,,,,,,,,
22025202.0,2019-03-11 08:12:42,2019-03-11 08:35:26,6047.0,"1,364.0",69.0,Damen Ave & Pierce Ave,66.0,Clinton St & Lake St,Subscriber,Male,1992.0,,,,,,,,,,,,
22059928.0,2019-03-15 16:11:21,2019-03-15 16:22:41,6202.0,680.0,252.0,Greenwood Ave & 47th St,406.0,Lake Park Ave & 35th St,Subscriber,Male,1983.0,,,,,,,,,,,,
21940467.0,2019-02-19 18:24:47,2019-02-19 18:28:41,5946.0,234.0,191.0,Canal St & Monroe St (*),286.0,Franklin St & Quincy St,Subscriber,Male,1977.0,,,,,,,,,,,,
21780121.0,2019-01-08 06:39:07,2019-01-08 06:49:41,5114.0,634.0,80.0,Aberdeen St & Monroe St,48.0,Larrabee St & Kingsbury St,Subscriber,Male,1981.0,,,,,,,,,,,,
22141020.0,2019-03-27 06:02:49,2019-03-27 06:34:52,3895.0,"1,923.0",511.0,Albany Ave & Bloomingdale Ave,77.0,Clinton St & Madison St,Subscriber,Male,1977.0,,,,,,,,,,,,
22053585.0,2019-03-14 17:06:39,2019-03-14 17:32:13,4057.0,"1,534.0",53.0,Wells St & Huron St,165.0,Clark St & Grace St,Subscriber,Male,1981.0,,,,,,,,,,,,
22115361.0,2019-03-23 12:28:55,2019-03-23 13:00:41,4201.0,"1,906.0",100.0,Orleans St & Merchandise Mart Plaza,229.0,Southport Ave & Roscoe St,Subscriber,Female,1991.0,,,,,,,,,,,,
21906808.0,2019-02-11 11:06:31,2019-02-11 11:12:31,2380.0,360.0,322.0,Kimbark Ave & 53rd St,423.0,University Ave & 57th St,Subscriber,Male,1990.0,,,,,,,,,,,,
21761665.0,2019-01-04 17:37:54,2019-01-04 17:42:33,2329.0,279.0,636.0,Orleans St & Hubbard St (*),91.0,Clinton St & Washington Blvd,Subscriber,Male,1964.0,,,,,,,,,,,,
22063407.0,2019-03-16 09:13:01,2019-03-16 09:18:38,6077.0,337.0,110.0,Dearborn St & Erie St,133.0,Kingsbury St & Kinzie St,Subscriber,Male,1973.0,,,,,,,,,,,,
21763006.0,2019-01-04 21:03:13,2019-01-04 21:11:18,130.0,485.0,90.0,Millennium Park,255.0,Indiana Ave & Roosevelt Rd,Subscriber,Male,1983.0,,,,,,,,,,,,
21916503.0,2019-02-13 17:44:49,2019-02-13 17:49:56,5653.0,307.0,283.0,LaSalle St & Jackson Blvd,45.0,Michigan Ave & Ida B Wells Dr,Subscriber,Male,1961.0,,,,,,,,,,,,
22080877.0,2019-03-18 20:08:47,2019-03-18 20:16:44,3048.0,477.0,161.0,Rush St & Superior St,26.0,McClurg Ct & Illinois St,Subscriber,Male,1958.0,,,,,,,,,,,,
22044274.0,2019-03-13 16:11:09,2019-03-13 16:30:34,3390.0,"1,165.0",48.0,Larrabee St & Kingsbury St,115.0,Sheffield Ave & Wellington Ave,Subscriber,Male,1994.0,,,,,,,,,,,,
21812869.0,2019-01-14 14:16:27,2019-01-14 14:21:44,973.0,317.0,230.0,Lincoln Ave & Roscoe St,162.0,Damen Ave & Wellington Ave,Subscriber,Male,1999.0,,,,,,,,,,,,
22118082.0,2019-03-23 15:54:53,2019-03-23 16:00:10,2090.0,317.0,13.0,Wilton Ave & Diversey Pkwy,300.0,Broadway & Barry Ave,Subscriber,Male,1992.0,,,,,,,,,,,,
22049816.0,2019-03-14 08:29:54,2019-03-14 08:38:16,6098.0,502.0,170.0,Clinton St & 18th St,75.0,Canal St & Jackson Blvd,Subscriber,Male,1972.0,,,,,,,,,,,,
21840388.0,2019-01-18 17:54:55,2019-01-18 18:12:11,6412.0,"1,036.0",18.0,Wacker Dr & Washington St,255.0,Indiana Ave & Roosevelt Rd,Subscriber,Male,1966.0,,,,,,,,,,,,
22033851.0,2019-03-12 09:31:55,2019-03-12 09:34:40,360.0,165.0,460.0,Clark St & Bryn Mawr Ave,461.0,Broadway & Ridge Ave,Subscriber,Male,1991.0,,,,,,,,,,,,
21952718.0,2019-02-22 08:26:35,2019-02-22 08:33:47,3104.0,432.0,47.0,State St & Kinzie St,284.0,Michigan Ave & Jackson Blvd,Subscriber,Male,1980.0,,,,,,,,,,,,
21749970.0,2019-01-03 07:50:22,2019-01-03 08:04:37,5538.0,855.0,638.0,Clinton St & Jackson Blvd (*),317.0,Wood St & Taylor St,Subscriber,Male,1984.0,,,,,,,,,,,,
22009323.0,2019-03-07 12:43:56,2019-03-07 13:09:32,2953.0,"1,536.0",177.0,Theater on the Lake,67.0,Sheffield Ave & Fullerton Ave,Customer,,,,,,,,,,,,,,
21892235.0,2019-02-07 08:05:56,2019-02-07 08:19:19,4060.0,803.0,376.0,Artesian Ave & Hubbard St,71.0,Morgan St & Lake St,Subscriber,Male,1985.0,,,,,,,,,,,,
21995821.0,2019-03-04 17:27:35,2019-03-04 17:39:42,4616.0,727.0,90.0,Millennium Park,18.0,Wacker Dr & Washington St,Subscriber,Male,1969.0,,,,,,,,,,,,
21870139.0,2019-02-03 11:27:25,2019-02-03 11:38:01,5711.0,636.0,157.0,Lake Shore Dr & Wellington Ave,94.0,Clark St & Armitage Ave,Subscriber,Male,1994.0,,,,,,,,,,,,
21786036.0,2019-01-08 17:47:19,2019-01-08 18:02:56,4697.0,937.0,57.0,Clinton St & Roosevelt Rd,366.0,Loomis St & Archer Ave,Subscriber,Male,1985.0,,,,,,,,,,,,
21961732.0,2019-02-25 07:42:03,2019-02-25 07:47:22,2272.0,319.0,50.0,Clark St & Ida B Wells Dr,43.0,Michigan Ave & Washington St,Subscriber,Male,1988.0,,,,,,,,,,,,
21804169.0,2019-01-11 17:01:57,2019-01-11 17:03:41,5146.0,104.0,60.0,Dayton St & North Ave,20.0,Sheffield Ave & Kingsbury St,Subscriber,Male,1981.0,,,,,,,,,,,,
21814680.0,2019-01-14 17:42:54,2019-01-14 18:01:40,1882.0,"1,126.0",283.0,LaSalle St & Jackson Blvd,29.0,Noble St & Milwaukee Ave,Subscriber,Male,1986.0,,,,,,,,,,,,
21932022.0,2019-02-17 11:31:47,2019-02-17 11:39:39,5168.0,472.0,107.0,Desplaines St & Jackson Blvd,98.0,LaSalle St & Washington St,Subscriber,Male,1980.0,,,,,,,,,,,,
21970380.0,2019-02-26 18:06:05,2019-02-26 18:09:05,5607.0,180.0,621.0,Aberdeen St & Randolph St,21.0,Aberdeen St & Jackson Blvd,Subscriber,Male,1977.0,,,,,,,,,,,,
22089694.0,2019-03-19 18:27:14,2019-03-19 18:57:49,2004.0,"1,835.0",638.0,Clinton St & Jackson Blvd (*),409.0,Shields Ave & 43rd St,Subscriber,Male,1990.0,,,,,,,,,,,,
22011079.0,2019-03-07 17:26:17,2019-03-07 17:35:20,269.0,543.0,283.0,LaSalle St & Jackson Blvd,96.0,Desplaines St & Randolph St,Subscriber,Male,1987.0,,,,,,,,,,,,
21911536.0,2019-02-12 15:36:26,2019-02-12 15:45:52,1668.0,566.0,264.0,Stetson Ave & South Water St,50.0,Clark St & Ida B Wells Dr,Subscriber,Male,1964.0,,,,,,,,,,,,
22069793.0,2019-03-17 13:23:06,2019-03-17 13:29:37,1931.0,391.0,237.0,MLK Jr Dr & 29th St,148.0,State St & 33rd St,Subscriber,Male,1991.0,,,,,,,,,,,,
21767684.0,2019-01-05 15:29:56,2019-01-05 15:33:21,5127.0,205.0,184.0,State St & 35th St,148.0,State St & 33rd St,Subscriber,Male,1984.0,,,,,,,,,,,,
21828980.0,2019-01-17 06:23:53,2019-01-17 06:28:15,261.0,262.0,18.0,Wacker Dr & Washington St,43.0,Michigan Ave & Washington St,Subscriber,Male,1988.0,,,,,,,,,,,,
22065249.0,2019-03-16 13:55:10,2019-03-16 13:57:50,2264.0,160.0,156.0,Clark St & Wellington Ave,300.0,Broadway & Barry Ave,Subscriber,Female,1981.0,,,,,,,,,,,,
21788552.0,2019-01-09 07:59:58,2019-01-09 08:04:28,6258.0,270.0,306.0,Sheridan Rd & Buena Ave,293.0,Broadway & Wilson Ave,Subscriber,Male,1992.0,,,,,,,,,,,,
22119087.0,2019-03-23 17:19:37,2019-03-23 17:26:49,4775.0,432.0,120.0,Wentworth Ave & Cermak Rd (Temp),62.0,McCormick Place,Subscriber,Male,1979.0,,,,,,,,,,,,
21958056.0,2019-02-23 09:33:06,2019-02-23 09:37:14,3470.0,248.0,180.0,Ritchie Ct & Banks St,176.0,Clark St & Elm St,Subscriber,Male,1988.0,,,,,,,,,,,,
22004411.0,2019-03-06 16:13:48,2019-03-06 16:23:39,5219.0,591.0,43.0,Michigan Ave & Washington St,192.0,Canal St & Adams St,Subscriber,Male,1974.0,,,,,,,,,,,,
21953255.0,2019-02-22 09:26:08,2019-02-22 09:30:47,6397.0,279.0,40.0,LaSalle St & Adams St,51.0,Clark St & Randolph St,Subscriber,Male,1961.0,,,,,,,,,,,,
22151261.0,2019-03-28 04:37:00,2019-03-28 04:44:31,4973.0,451.0,23.0,Orleans St & Elm St (*),211.0,St. Clair St & Erie St,Subscriber,Male,1990.0,,,,,,,,,,,,
22100994.0,2019-03-21 15:31:49,2019-03-21 15:42:41,594.0,652.0,61.0,Wood St & Milwaukee Ave,210.0,Ashland Ave & Division St,Customer,,,,,,,,,,,,,,
22036770.0,2019-03-12 16:26:03,2019-03-12 16:49:40,2101.0,"1,417.0",307.0,Southport Ave & Clybourn Ave,112.0,Green St & Randolph St,Subscriber,Male,1992.0,,,,,,,,,,,,
21973882.0,2019-02-27 13:14:10,2019-02-27 13:24:33,5520.0,623.0,181.0,LaSalle St & Illinois St,77.0,Clinton St & Madison St,Subscriber,Male,1992.0,,,,,,,,,,,,
21767524.0,2019-01-05 15:21:08,2019-01-05 15:33:37,4514.0,749.0,39.0,Wabash Ave & Adams St,338.0,Calumet Ave & 18th St,Subscriber,Male,1983.0,,,,,,,,,,,,
21796008.0,2019-01-10 12:42:13,2019-01-10 12:55:19,5488.0,786.0,29.0,Noble St & Milwaukee Ave,21.0,Aberdeen St & Jackson Blvd,Subscriber,Male,1989.0,,,,,,,,,,,,
21977345.0,2019-02-28 07:15:35,2019-02-28 07:27:46,6303.0,731.0,141.0,Clark St & Lincoln Ave,212.0,Wells St & Hubbard St,Subscriber,Male,1985.0,,,,,,,,,,,,
21988415.0,2019-03-02 08:46:16,2019-03-02 08:54:55,2364.0,519.0,182.0,Wells St & Elm St,196.0,Cityfront Plaza Dr & Pioneer Ct,Subscriber,Male,1994.0,,,,,,,,,,,,
22041704.0,2019-03-13 08:33:40,2019-03-13 08:42:49,250.0,549.0,174.0,Canal St & Madison St,627.0,LaSalle Dr & Huron St (*),Subscriber,Male,1979.0,,,,,,,,,,,,
21877915.0,2019-02-04 18:23:58,2019-02-04 18:31:33,2716.0,455.0,164.0,Franklin St & Lake St,654.0,Racine Ave & Washington Blvd (*),Subscriber,Male,1979.0,,,,,,,,,,,,
22111253.0,2019-03-22 17:29:02,2019-03-22 17:38:00,241.0,538.0,346.0,Ada St & Washington Blvd,638.0,Clinton St & Jackson Blvd (*),Subscriber,Female,1984.0,,,,,,,,,,,,
22061729.0,2019-03-15 18:23:22,2019-03-15 18:32:39,2686.0,557.0,125.0,Rush St & Hubbard St,110.0,Dearborn St & Erie St,Subscriber,Male,1953.0,,,,,,,,,,,,
22171591.0,2019-03-30 10:44:32,2019-03-30 10:50:06,4007.0,334.0,289.0,Wells St & Concord Ln,138.0,Clybourn Ave & Division St,Subscriber,Male,1971.0,,,,,,,,,,,,
21932144.0,2019-02-17 12:32:48,2019-02-17 12:35:07,3999.0,139.0,161.0,Rush St & Superior St,199.0,Wabash Ave & Grand Ave,Subscriber,Male,1992.0,,,,,,,,,,,,
22093861.0,2019-03-20 15:32:58,2019-03-20 15:44:32,2602.0,694.0,133.0,Kingsbury St & Kinzie St,176.0,Clark St & Elm St,Subscriber,Male,1995.0,,,,,,,,,,,,
21850357.0,2019-01-23 14:34:20,2019-01-23 14:38:08,2869.0,228.0,195.0,Columbus Dr & Randolph St,44.0,State St & Randolph St,Subscriber,Male,1990.0,,,,,,,,,,,,
22086605.0,2019-03-19 16:01:40,2019-03-19 16:09:35,2479.0,475.0,81.0,Daley Center Plaza,107.0,Desplaines St & Jackson Blvd,Subscriber,Male,1979.0,,,,,,,,,,,,
21845772.0,2019-01-22 07:53:36,2019-01-22 08:01:43,2276.0,487.0,91.0,Clinton St & Washington Blvd,111.0,Sedgwick St & Huron St,Subscriber,Male,1986.0,,,,,,,,,,,,
22162355.0,2019-03-29 07:00:57,2019-03-29 07:11:16,5399.0,619.0,77.0,Clinton St & Madison St,196.0,Cityfront Plaza Dr & Pioneer Ct,Subscriber,Male,1985.0,,,,,,,,,,,,
21800859.0,2019-01-11 08:21:50,2019-01-11 08:26:40,3262.0,290.0,113.0,Bissell St & Armitage Ave,331.0,Halsted St & Clybourn Ave (*),Subscriber,Male,1979.0,,,,,,,,,,,,
22057258.0,2019-03-15 08:17:26,2019-03-15 08:29:05,2699.0,699.0,51.0,Clark St & Randolph St,25.0,Michigan Ave & Pearson St,Subscriber,Male,1974.0,,,,,,,,,,,,
22031851.0,2019-03-12 06:55:33,2019-03-12 07:19:03,3306.0,"1,410.0",159.0,Claremont Ave & Hirsch St,286.0,Franklin St & Quincy St,Subscriber,Male,1990.0,,,,,,,,,,,,
21797347.0,2019-01-10 16:49:54,2019-01-10 17:04:31,4592.0,877.0,211.0,St. Clair St & Erie St,192.0,Canal St & Adams St,Subscriber,Male,1985.0,,,,,,,,,,,,
22035867.0,2019-03-12 15:02:37,2019-03-12 15:14:41,4236.0,724.0,635.0,Fairbanks St & Superior St (*),50.0,Clark St & Ida B Wells Dr,Subscriber,Male,1967.0,,,,,,,,,,,,
21793530.0,2019-01-10 06:09:09,2019-01-10 06:12:51,1075.0,222.0,287.0,Franklin St & Monroe St,68.0,Clinton St & Tilden St,Subscriber,Male,1986.0,,,,,,,,,,,,
21823028.0,2019-01-16 07:51:57,2019-01-16 07:58:21,6175.0,384.0,174.0,Canal St & Madison St,43.0,Michigan Ave & Washington St,Subscriber,Male,1962.0,,,,,,,,,,,,
21852503.0,2019-01-24 06:18:36,2019-01-24 06:24:27,5764.0,351.0,89.0,Financial Pl & Ida B Wells Dr (Temp),59.0,Wabash Ave & Roosevelt Rd,Subscriber,Male,1970.0,,,,,,,,,,,,
22084193.0,2019-03-19 10:00:46,2019-03-19 10:03:29,3003.0,163.0,248.0,Woodlawn Ave & 55th St,423.0,University Ave & 57th St,Subscriber,Male,1997.0,,,,,,,,,,,,
22091322.0,2019-03-20 05:45:01,2019-03-20 05:47:51,2571.0,170.0,182.0,Wells St & Elm St,620.0,Orleans St & Chestnut St (NEXT Apts),Subscriber,Male,1990.0,,,,,,,,,,,,
21784874.0,2019-01-08 16:45:15,2019-01-08 16:58:31,6204.0,796.0,194.0,Wabash Ave & Wacker Pl,359.0,Larrabee St & Division St,Subscriber,Male,1970.0,,,,,,,,,,,,
21770971.0,2019-01-06 10:40:46,2019-01-06 11:14:08,5704.0,"2,002.0",35.0,Streeter Dr & Grand Ave,341.0,Adler Planetarium,Customer,,,,,,,,,,,,,,
21820077.0,2019-01-15 16:59:30,2019-01-15 17:13:44,3417.0,854.0,112.0,Green St & Randolph St,285.0,Wood St & Hubbard St,Subscriber,Male,1959.0,,,,,,,,,,,,
21758886.0,2019-01-04 13:37:08,2019-01-04 13:54:43,6017.0,"1,055.0",249.0,Montrose Harbor,459.0,Lakefront Trail & Bryn Mawr Ave,Subscriber,Female,1948.0,,,,,,,,,,,,
22117857.0,2019-03-23 15:40:50,2019-03-23 15:57:46,2905.0,"1,016.0",211.0,St. Clair St & Erie St,43.0,Michigan Ave & Washington St,Customer,Male,2000.0,,,,,,,,,,,,
21793928.0,2019-01-10 07:21:55,2019-01-10 07:34:43,4361.0,768.0,174.0,Canal St & Madison St,48.0,Larrabee St & Kingsbury St,Subscriber,Male,1979.0,,,,,,,,,,,,
21778924.0,2019-01-07 18:54:32,2019-01-07 18:58:40,2846.0,248.0,59.0,Wabash Ave & Roosevelt Rd,41.0,Federal St & Polk St,Subscriber,Male,1983.0,,,,,,,,,,,,
21930176.0,2019-02-16 13:28:04,2019-02-16 13:30:20,3912.0,136.0,33.0,State St & Van Buren St,50.0,Clark St & Ida B Wells Dr,Subscriber,Male,1964.0,,,,,,,,,,,,
21795101.0,2019-01-10 09:01:42,2019-01-10 09:03:09,3195.0,87.0,192.0,Canal St & Adams St,191.0,Canal St & Monroe St (*),Subscriber,Male,1980.0,,,,,,,,,,,,
21969489.0,2019-02-26 16:49:37,2019-02-26 16:56:17,215.0,400.0,50.0,Clark St & Ida B Wells Dr,174.0,Canal St & Madison St,Subscriber,Female,1985.0,,,,,,,,,,,,
22111533.0,2019-03-22 17:48:38,2019-03-22 17:52:10,2277.0,212.0,44.0,State St & Randolph St,264.0,Stetson Ave & South Water St,Subscriber,Male,1980.0,,,,,,,,,,,,
22060216.0,2019-03-15 16:36:58,2019-03-15 16:54:33,130.0,"1,055.0",638.0,Clinton St & Jackson Blvd (*),364.0,Larrabee St & Oak St,Subscriber,Female,1974.0,,,,,,,,,,,,
